model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_1_minfreq_10,log,66,135.80931962965965,451.12159666620056,0.4933236758875176,19.774575306634603
ridge,trusted_recommended_features,log_ridge_alpha_1_minfreq_10,log,67,135.95615178125274,451.7609511022577,0.4918864788445563,20.15456871522906
ridge,trusted_extended_traficom_stack,log_ridge_alpha_1_minfreq_10,log,62,135.98684594626994,452.63814739921804,0.48991132793011305,19.26421837516324
ridge,trusted_manual_all_features_set,log_ridge_alpha_1_minfreq_10,log,63,136.01143055831105,452.41096861370465,0.49042322576864317,19.46689917351776
ridge,trusted_manual_all_features_set,log_ridge_alpha_1_minfreq_5,log,63,136.01271648858733,462.76554785826954,0.4668303599649566,18.041184337306618
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_1_minfreq_5,log,66,137.04024341717036,464.8737340426599,0.4619614530944307,16.64502595894065
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_1_minfreq_5,log,61,137.0936029012382,465.2482949462219,0.4610940803960658,16.22074340971946
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_1_minfreq_5,log,65,137.10149364811326,465.4397114313732,0.4606505464868018,16.65293486226153
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_1_minfreq_10,log,65,137.15085069000042,455.21746608450417,0.4840813734839592,19.911657856555685
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_1_minfreq_2,log,65,137.16961852166423,463.1783390329646,0.4658787511721725,16.75847867617864
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_1_minfreq_5,log,62,137.17862304885602,465.9364823797631,0.459498620179151,16.314653223403283
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_1_minfreq_2,log,61,137.19830017028963,463.3722330555729,0.4654314738047679,16.02617720644603
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_1_minfreq_2,log,62,137.21341389968532,463.43702993045446,0.4652819577599552,16.130538837165375
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_1_minfreq_10,log,61,137.22524440153913,455.7686416704074,0.48283127249041813,20.22577910448132
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_1_minfreq_10,log,66,137.25017950475737,455.8035598303369,0.4827520249492113,20.0220984762798
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_1_minfreq_10,log,62,137.31829570686054,456.3313576804071,0.48155343654472993,20.179404577594113
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_1_minfreq_2,log,66,137.31961658974066,464.08742950717715,0.4637800301716024,16.77639422753206
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_3_minfreq_5,log,66,139.6178687230769,496.00917565332145,0.38747644440902385,17.41941638901909
ridge,trusted_recommended_features,log_ridge_alpha_3_minfreq_5,log,67,139.65822851351828,496.1246629524765,0.3871911798222898,17.619577646255408
ridge,trusted_extended_traficom_stack,log_ridge_alpha_3_minfreq_5,log,62,139.71423553791027,496.4730719355012,0.3863301741800518,17.449264945913058
ridge,trusted_manual_all_features_set,log_ridge_alpha_3_minfreq_5,log,63,139.74779061044526,496.3994070740894,0.3865122688453355,17.43181072748888
